Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"FL650_DISP12","DB0087,D0386",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS600_RP_SOVS_STERTIME","DB0084,D0396",DWord,1,R/W,1000,,,,,,,,,,"Steriliseringstid",
"700CT100FV","DB0048,D0720",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_RCPA","DB0082,W0004",Word,1,R/W,1000,,,,,,,,,,"Recept id for batch low word",
"MX315_MÆNGDE","DB0082,D0008",DWord,1,R/W,1000,,,,,,,,,,"Batch mængde",
"MX315_MP_WEIGHTSLUTTOM","DB0082,D0184",DWord,1,R/W,1000,,,,,,,,,,"Mixervægt for start sluttømning",
"MX315_MP_VAEGT_AFV_MEL","DB0082,D0682",DWord,1,R/W,1000,,,,,,,,,,"Max vægtafvigelse på overført mel",
"700CT100SV","DB0047,W0144",Word,1,R/W,1000,,,,,,,,,,"Conduk. Transmitter CIP frem setpunkter",
"FL650_DISP11","DB0087,D0382",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX315_MP_VAC_TRPTIME","DB0081,D0148",DWord,1,R/W,1000,,,,,,,,,,"Mixer 315 vacuum transport time",
"FL650_DISP10","DB0087,D0378",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"700CV900FV","DB0054,D0060",DWord,1,R/W,1000,,,,,,,,,,"Damp til CIP setpunkter",
"FL650_DISP7","DB0087,D0036",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS600_RP_SOVS_STERTEMP","DB0084,D0392",DWord,1,R/W,1000,,,,,,,,,,"Steriliserings temperatur",
"SVS600_RP_SOVS_SPEED","DB0084,D0384",DWord,1,R/W,1000,,,,,,,,,,"Pumpe hastighed",
"SVS600_RP_SOVS_PASTTID","DB0084,W0382",Word,1,R/W,1000,,,,,,,,,,"Pasteurserings tid",
"MX305_RP_REVFYLDON","DB0081,W0722",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on fyldning reverse",
"MX305_RP_REVFYLDSPEED","DB0081,D0726",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed fyldning reverse",
"SVS600_RP_SOVS_PASTTEMP","DB0084,D0370",DWord,1,R/W,1000,,,,,,,,,,"Pasteurserings temperatur",
"SVS600_RP_RVAREID","DB0084,D0062",DWord,1,R/W,1000,,,,,,,,,,"Aktuel RåvareID",
"SVS600_RP_RECEPTMAENGDE","DB0084,D0048",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Recept mængde",
"218M200SV","DB0024,W4158",Word,1,R/W,1000,,,,,,,,,,"Banke motor silo 218  setpunkter",
"MX305_RP_REVKOEL1OFF","DB0081,W0740",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off køling 1 reverse",
"MX335_RP_KØL2ON","DB0150,D0374",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on 2. afkølning",
"MX305_RP_REVKOEL1ON","DB0081,W0738",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on køling 1 reverse",
"218M100SV","DB0024,W1610",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 218  setpunkter",
"MX305_RP_REVKOEL1SPEED","DB0081,D0742",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed køling 1 reverse",
"FL650_DISP6","DB0087,D0032",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX335_RP_KØL2SPEED","DB0150,D0366",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 2. afkølning 3xxSC100",
"MX305_RP_REVKOEL2OFF","DB0081,W0772",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off køling 2 reverse",
"MX315_MP_VAC_STARTDELAY","DB0081,D0160",DWord,1,R/W,1000,,,,,,,,,,"Mixer 315 vacuum transport start delay t",
"FL650_DISP5","DB0087,D0028",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"700FS200SV","DB0034,W0260",Word,1,R/W,1000,,,,,,,,,,"Flowswitch CIP retur setpunkter",
"FL650_DISP4","DB0087,D0024",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"217WT100SV","DB0047,W0176",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 2 setpunkter",
"SVS600_RP_RECEPTFORDELING","DB0084,D0044",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Fordeling for receptlinie",
"FL650_DISP3","DB0087,D0020",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS600_RP_OPERATOERMAENGDE","DB0084,D0052",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Operatør mængde",
"700FT100FV","DB0048,D0760",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_MP_VAC_EMPTYINGTIME","DB0081,D0156",DWord,1,R/W,1000,,,,,,,,,,"Mixer 315 vacuum transport emptying time",
"MX315_MP_VAC_BVALVE_TIME","DB0081,D0152",DWord,1,R/W,1000,,,,,,,,,,"Mixer 315 vacuum transport bottom valve",
"MX315_MP_UDLMG","DB0082,D0646",DWord,1,R/W,1000,,,,,,,,,,"Udleverings mængde",
"MX315_MP_TIMERS70","DB0082,D0650",DWord,1,R/W,1000,,,,,,,,,,"Overvågningstid for damp",
"700FT100SV","DB0047,W0152",Word,1,R/W,1000,,,,,,,,,,"Flow CIP frem setpunkter",
"FL650_BATCHIDB","DB0087,W0002",Word,1,R/W,1000,,,,,,,,,,"Batchnr for batch high word",
"MX315_MP_TIDSKIFTVENTILTOMNING","DB0082,W0690",Word,1,R/W,1000,,,,,,,,,,"Tid ventilskift tomning",
"FL650_BATCHIDA","DB0087,W0000",Word,1,R/W,1000,,,,,,,,,,"Batchnr for batch low word",
"700FT100_PSV","DB0034,W0300",Word,1,R/W,1000,,,,,,,,,,"Flow CIP frem setpunkter",
"FL650_BATCHID","DB0087,D0000",DWord,1,R/W,1000,,,,,,,,,,"Batch ID for batchnr",
"SVS600_RP_DOSSTED","DB0084,W0066",Word,1,R/W,1000,,,,,,,,,,"Aktuel Doseringssted",
"SVS600_RP_DISP1","DB0084,W0068",Word,1,R/W,1000,,,,,,,,,,"Aktuel Disponibel",
"SVS600_RP_BATCHLINIEIDB","DB0084,W0042",Word,1,R/W,1000,,,,,,,,,,"Linie Batch linie ID high word",
"MX335_RP_KØL2TEMP","DB0150,D0370",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 2. afkølning",
"MX335_RP_KØL3SPEED","DB0150,D0410",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 3. afkølning 3xxSC100",
"SVS600_RP_BATCHLINIEIDA","DB0084,W0040",Word,1,R/W,1000,,,,,,,,,,"Linie Batch linie ID low word",
"SVS600_RP_BATCHLINIEID","DB0084,D0040",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Batch linie ID",
"SVS600_RP_AKTUELMAENGDE","DB0084,D0056",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Aktuel indvejet mængde",
"MX335_RP_KØL3TEMP","DB0150,D0414",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 3. afkølning",
"MX335_RP_MIXOFF","DB0150,D0354",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off holde periode",
"217WT100FV","DB0048,D0880",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX305_RP_REVKOEL2ON","DB0081,W0770",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on køling 2 reverse",
"MX305_RP_REVKOEL2SPEED","DB0081,D0774",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed køling 2 reverse",
"MX305_RP_REVPASTOFF","DB0081,W0748",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off Pasteruisering reverse",
"FL650_AKTUEL_LINIE_NR","DB0651,W0074",Word,1,R/W,1000,,,,,,,,,,"Aktuel Receptlinie pointer",
"217M200SV","DB0024,W4144",Word,1,R/W,1000,,,,,,,,,,"Banke motor silo 217  setpunkter",
"MX305_RP_REVPASTON","DB0081,W0746",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on Pasteruisering reverse",
"MX315_MP_TIDFORAFDAMP","DB0082,W0658",Word,1,R/W,1000,,,,,,,,,,"Tid inden frysning af vægt",
"700LS100SV","DB0034,W0270",Word,1,R/W,1000,,,,,,,,,,"CIP tank høj niveau setpunkter",
"MX335_RP_WATERSAMPLE","DB0150,D0032",DWord,1,R/W,1000,,,,,,,,,,"Aktuel vandprocent",
"MX335_RP_MIXON","DB0150,D0350",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on holde periode",
"SVS600_RP_AKTUELLINIE","DB0084,D0020",DWord,1,R/W,1000,,,,,,,,,,"Aktiv afviklet linie",
"MX335_RP_WATERSAMPLEBEFSOVS1","DB0150,W0098",Word,1,R/W,1000,,,,,,,,,,"Vandprøve før sovs 1",
"SVS600_RCPID","DB0084,D0004",DWord,1,R/W,1000,,,,,,,,,,"Recept ID for indlæst recept",
"700LT100FV","DB0048,D0800",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_MP_STATUS_VAEGT_MEL","DB0082,D0686",DWord,1,R/W,1000,,,,,,,,,,"Mel mængde korrigeret med afvigelse",
"MX315_MP_STARTWEIGHT","DB0082,D0218",DWord,1,R/W,1000,,,,,,,,,,"Start vægt afdampning",
"MX315_MP_SPLITRANGE","DB0082,D0566",DWord,1,R/W,1000,,,,,,,,,,"Split range for mixer 315",
"MX315_MP_SPEEDVENTRETAINING","DB0082,D0692",DWord,1,R/W,1000,,,,,,,,,,"Luftflow ventilation i holdeperiode",
"700LT100SV","DB0047,W0160",Word,1,R/W,1000,,,,,,,,,,"CIP tank setpunkter",
"MX305_RP_REVPASTSPEED","DB0081,D0750",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed Pasteruisering revers",
"MX315_MP_SPEEDVENTPAST","DB0082,D0696",DWord,1,R/W,1000,,,,,,,,,,"Hast. ventilator i pasteruisering",
"217M100SV","DB0024,W1596",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 217  setpunkter",
"700P200SV","DB0024,W0056",Word,1,R/W,1000,,,,,,,,,,"CIP retur  setpunkter",
"MX305_RP_REVPROCOFF","DB0081,W0764",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off processperiode reverse",
"MX315_MP_SPEEDSELECT","DB0082,W0188",Word,1,R/W,1000,,,,,,,,,,"Valg af tømmehastighed",
"MX335_RP_MIXSPEED","DB0150,D0342",DWord,1,R/W,1000,,,,,,,,,,"Hastighed holde periode 3xxSC100",
"700SC100AFV","DB0054,D0160",DWord,1,R/W,1000,,,,,,,,,,"AO for CIP frem pumpe setpunkter",
"MX315_MP_SETPOINTWEIGHT","DB0082,D0222",DWord,1,R/W,1000,,,,,,,,,,"Ønsket vægt afdampning",
"MX335_RP_WATERSAMPLEBEFSOVS2","DB0150,W0128",Word,1,R/W,1000,,,,,,,,,,"Vandprøve før sovs 2",
"MX335_RP_WATERSAMPLESOVS1","DB0150,D0094",DWord,1,R/W,1000,,,,,,,,,,"Vandprocent før sovs 1",
"700SC100SV","DB0024,W2016",Word,1,R/W,1000,,,,,,,,,,"CIP frem pumpe  setpunkter",
"MX335_RP_WATERSAMPLESOVS2","DB0150,D0124",DWord,1,R/W,1000,,,,,,,,,,"Vandprocent før sovs 2",
"SVS600_MP_SOVS_ST1501","DB0084,D0496",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 335",
"SVS600_MP_SOVS_ST150","DB0084,D0492",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 325",
"SVS600_MP_SOVS_ST140","DB0084,D0432",DWord,1,R/W,1000,,,,,,,,,,"Delay efter 600LS100 frigjort",
"MX305_RP_REVPROCON","DB0081,W0762",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on processperiode reverse",
"216WT100SV","DB0047,W0168",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 1 setpunkter",
"SVS600_MP_SOVS_ST130","DB0084,D0436",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftudskub",
"SVS600_MP_SOVS_ST120","DB0084,D0440",DWord,1,R/W,1000,,,,,,,,,,"VLT Hastighed",
"SVS600_MP_SOVS_ST100","DB0084,D0448",DWord,1,R/W,1000,,,,,,,,,,"Tid hvor 600AV102 er åben under CIP",
"MX335_RP_MIXTEMP","DB0150,D0346",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. holde periode",
"216WT100FV","DB0048,D0840",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX305_RP_REVPROCSPEED","DB0081,D0766",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed processperiode revers",
"MX335_RP_WEIGHTAFTERPASTHOLD","DB0150,D0056",DWord,1,R/W,1000,,,,,,,,,,"Weight After pasteurizing hold temp",
"MX305_RP_REVSALTOFF","DB0081,W0732",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off tilsætning salt reverse",
"MX305_RP_REVSALTON","DB0081,W0730",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on tilsætning salt reverse",
"216M200SV","DB0024,W4130",Word,1,R/W,1000,,,,,,,,,,"Banke motor silo 216  setpunkter",
"SVS600_MP_SOVS_ST90","DB0084,D0452",DWord,1,R/W,1000,,,,,,,,,,"Tid hvor 600AV705 er åben under CIP",
"MX335_RP_WEIGHTBEFOREPAST","DB0150,D0048",DWord,1,R/W,1000,,,,,,,,,,"Weight before pasteurizing",
"SVS600_MP_SOVS_ST80","DB0084,D0456",DWord,1,R/W,1000,,,,,,,,,,"Tid hvor 600AV101 og 600AV103 er åben un",
"700TT100FV","DB0048,D0640",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_MP_SCALELAV","DB0082,D0574",DWord,1,R/W,1000,,,,,,,,,,"Skalering lav output 315PID100",
"MX315_MP_SCALEHØJ","DB0082,D0578",DWord,1,R/W,1000,,,,,,,,,,"Skalering høj output 315PID100",
"MX315_MP_REVERSE","DB0082,D0642",DWord,1,R/W,1000,,,,,,,,,,"Mixer tid retur under CIP",
"700TT100SV","DB0047,W0128",Word,1,R/W,1000,,,,,,,,,,"CIP frem setpunkter",
"MX335_RP_WEIGHTBEFOREPASTHOLD","DB0150,D0052",DWord,1,R/W,1000,,,,,,,,,,"Weight before pasteurizing hold temp",
"MX305_RP_REVSALTPEED","DB0081,D0734",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed tilsætning salt rever",
"SVS600_MP_SOVS_ST60","DB0084,D0464",DWord,1,R/W,1000,,,,,,,,,,"Omrører aktiv over setpunkt",
"FL645_RP_STATUS","DB0086,W0060",Word,1,R/W,1000,,,,,,,,,,"Aktuel Receptlinie status",
"SVS600_MP_SOVS_ST50","DB0084,D0468",DWord,1,R/W,1000,,,,,,,,,,"Delay for 600LS100 frigjort",
"700TT200FV","DB0048,D0680",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_MP_ON315AV190","DB0082,D0466",DWord,1,R/W,1000,,,,,,,,,,"AV190 on tid",
"MX315_MP_ON315AV104","DB0082,D0458",DWord,1,R/W,1000,,,,,,,,,,"AV104 On tid",
"MX315_MP_OFF315AV104","DB0082,D0462",DWord,1,R/W,1000,,,,,,,,,,"AV104 Off tid",
"MX315_MP_NH3TID","DB0082,W0448",Word,1,R/W,1000,,,,,,,,,,"Tid mellem NH3 måling",
"700TT200SV","DB0047,W0136",Word,1,R/W,1000,,,,,,,,,,"CIP retur setpunkter",
"FL645_RP_RVAREID","DB0086,D0062",DWord,1,R/W,1000,,,,,,,,,,"Aktuel RåvareID",
"MX315_MP_MIX_TIDSTEAMBEFORECIP","DB0082,W0720",Word,1,R/W,1000,,,,,,,,,,"Time steam ok before CIP",
"FL645_RP_RECEPTMAENGDE","DB0086,D0048",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Recept mængde",
"705AV100SV","DB0024,W4102",Word,1,R/W,1000,,,,,,,,,,"Lud til CIP 700  setpunkter",
"FL645_RP_RECEPTFORDELING","DB0086,D0044",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Fordeling for receptlinie",
"MX315_MP_MIX_TEMPSTEAMBEFORCIP","DB0082,D0716",DWord,1,R/W,1000,,,,,,,,,,"Temp. steam before CIP",
"FL645_RP_OPERATOERMAENGDE","DB0086,D0052",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Operatør mængde",
"705AV101SV","DB0024,W4032",Word,1,R/W,1000,,,,,,,,,,"Lud til CIP 725  setpunkter",
"FL645_RP_DOSSTED","DB0086,W0066",Word,1,R/W,1000,,,,,,,,,,"Aktuel Doseringssted",
"MX315_MP_MERETID_HOLDE","DB0082,W0666",Word,1,R/W,1000,,,,,,,,,,"Mere holdetid valgt",
"FL645_RP_DISP1","DB0086,W0068",Word,1,R/W,1000,,,,,,,,,,"Aktuel Disponibel",
"705LS100SV","DB0034,W0280",Word,1,R/W,1000,,,,,,,,,,"Ludtank lav niveau setpunkter",
"FL645_RP_BATCHLINIEID","DB0086,D0040",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Batch linie ID",
"MX315_MP_MAENGDE_MEL","DB0082,D0678",DWord,1,R/W,1000,,,,,,,,,,"Mel mængde overført",
"FL645_RP_AKTUELMAENGDE","DB0086,D0056",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Aktuel indvejet mængde",
"705LS101SV","DB0034,W0530",Word,1,R/W,1000,,,,,,,,,,"Ludtank mellem niveau setpunkter",
"FL645_RP_AKTUELLINIE","DB0086,D0016",DWord,1,R/W,1000,,,,,,,,,,"Aktiv afviklet linie",
"MX315_MP_FYLDTID","DB0082,W0434",Word,1,R/W,1000,,,,,,,,,,"Fyldetid",
"FL645_RCPID","DB0086,D0004",DWord,1,R/W,1000,,,,,,,,,,"Recept ID for indlæst recept",
"705P100SV","DB0024,W0070",Word,1,R/W,1000,,,,,,,,,,"Doseringspumpe, Lud  setpunkter",
"FL645_MP_LEVERING_335","DB0086,D0500",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 335",
"MX315_MP_FRITVUNGENVENT_HOLDE","DB0082,W0668",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i holdetid",
"FL645_MP_LEVERING_325","DB0086,D0492",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 325",
"710AV100SV","DB0024,W4116",Word,1,R/W,1000,,,,,,,,,,"Syre til CIP 700  setpunkter",
"FL645_MP_LEVERING_315","DB0086,D0474",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 315",
"MX315_MP_FORWARD","DB0082,D0638",DWord,1,R/W,1000,,,,,,,,,,"Mixer tid frem under CIP",
"FL645_MP_LEVERING_305","DB0086,D0470",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 305",
"710AV101SV","DB0024,W4046",Word,1,R/W,1000,,,,,,,,,,"Syre til CIP 725  setpunkter",
"FL645_MP_LEVERINGSTID_MIX325","DB0086,D0496",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 325",
"MX315_MP_EMPTYDIR","DB0082,W0158",Word,1,R/W,1000,,,,,,,,,,"Direction of mixer while emptying",
"FL645_MP_LEVERINGSTID_MIX315","DB0086,D0484",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 315",
"710LS100SV","DB0034,W0290",Word,1,R/W,1000,,,,,,,,,,"Syretank lav niveau setpunkter",
"FL645_MP_LEVERINGSTID_MIX305","DB0086,D0488",DWord,1,R/W,1000,,,,,,,,,,"Acceptance capacity mixer 305",
"MX315_MP_DELAYWT2","DB0082,W0454",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse mixer",
"FL645_MP_FLAVOUR_STERTID","DB0086,D0374",DWord,1,R/W,1000,,,,,,,,,,"Steriliserings tid af filter",
"710LS101SV","DB0034,W0490",Word,1,R/W,1000,,,,,,,,,,"Syretank mellem niveau setpunkter",
"FL645_MP_FLAVOUR_STERTEMP","DB0086,D0370",DWord,1,R/W,1000,,,,,,,,,,"Temperatur for sterilisering af filter",
"MX315_MP_DELAYWT1","DB0082,W0452",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse inden mixer stoppet",
"FL645_MP_FLAVOUR_AFKØLTID","DB0086,W0478",Word,1,R/W,1000,,,,,,,,,,"Cooling time filter",
"710P100SV","DB0024,W0084",Word,1,R/W,1000,,,,,,,,,,"Doseringspumpe, Syre  setpunkter",
"FL645_MIXER","DB0086,D0012",DWord,1,R/W,1000,,,,,,,,,,"Mixer",
"MX315_MP_DAMPBLÆS","DB0082,D0630",DWord,1,R/W,1000,,,,,,,,,,"Tid damp blæs efter CIP",
"FL645_MAENGDE","DB0086,D0008",DWord,1,R/W,1000,,,,,,,,,,"Recept mængde",
"725AV100SV","DB0024,W3920",Word,1,R/W,1000,,,,,,,,,,"CIP frem / recirkulering  setpunkter",
"FL645_L10_STATUS","DB0086,W0360",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Receptlinie status",
"MX315_MP_CYCLETIME","DB0082,D0570",DWord,1,R/W,1000,,,,,,,,,,"Cyklustid for tid on/off",
"FL645_L10_RVAREID","DB0086,D0362",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 RåvareID",
"725AV101SV","DB0024,W3934",Word,1,R/W,1000,,,,,,,,,,"CIP frem  setpunkter",
"FL645_L10_RECEPTMAENGDE","DB0086,D0348",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Recept mængde",
"MX315_MP_CURRENTWEIGHT","DB0082,D0226",DWord,1,R/W,1000,,,,,,,,,,"Aktuel vægt afdampning",
"FL645_L10_RECEPTFORDELING","DB0086,D0344",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Fordeling for receptlinie",
"725AV102SV","DB0024,W4018",Word,1,R/W,1000,,,,,,,,,,"Drænventil CIP tank  setpunkter",
"FL645_L10_OPERATOERMAENGDE","DB0086,D0352",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Operatør mængde",
"MX315_MP_CIPTEMP","DB0082,D0634",DWord,1,R/W,1000,,,,,,,,,,"Kappe temperatur under CIP",
"FL645_L10_DOSSTED","DB0086,W0366",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Doseringssted",
"725AV200SV","DB0024,W3948",Word,1,R/W,1000,,,,,,,,,,"CIP retur / recirkulering  setpunkter",
"FL645_L10_DISP1","DB0086,W0368",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Disponibel",
"MX315_MP_CIPFNIVEAU","DB0082,D0622",DWord,1,R/W,1000,,,,,,,,,,"CIP niveau frem 1",
"FL645_L10_BATCHLINIEIDB","DB0086,W0342",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"725AV201SV","DB0024,W3962",Word,1,R/W,1000,,,,,,,,,,"CIP retur / dræn  setpunkter",
"FL645_L10_BATCHLINIEIDA","DB0086,W0340",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"MX315_MP_CIPFLASPEED","DB0082,D0618",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed flavour",
"FL645_L10_BATCHLINIEID","DB0086,D0340",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID",
"725AV202SV","DB0024,W3976",Word,1,R/W,1000,,,,,,,,,,"CIP retur / dræn før pumpe  setpunkter",
"FL645_L10_AKTUELMAENGDE","DB0086,D0356",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Aktuel indvejet mængde",
"MX315_MP_CIPF2SPEED","DB0082,D0626",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 2",
"FL645_L9_STATUS","DB0086,W0330",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Receptlinie status",
"725AV300SV","DB0024,W3990",Word,1,R/W,1000,,,,,,,,,,"Vand til cip  setpunkter",
"FL645_L9_RVAREID","DB0086,D0332",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 RåvareID",
"MX315_MP_CIPF1SPEED","DB0082,D0614",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 1",
"FL645_L9_RECEPTMAENGDE","DB0086,D0318",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Recept mængde",
"725AV900SV","DB0024,W4004",Word,1,R/W,1000,,,,,,,,,,"Damp til cip  setpunkter",
"FL645_L9_RECEPTFORDELING","DB0086,D0314",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Fordeling for receptlinie",
"SVS600_MP_SOVS_ST40","DB0084,D0472",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 315",
"FL645_L9_OPERATOERMAENGDE","DB0086,D0322",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Operatør mængde",
"SVS600_MP_SOVS_ST30","DB0084,D0476",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 305",
"725CT100FV","DB0048,D2080",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX315_MP_AV402ONTIME","DB0082,W0708",Word,1,R/W,1000,,,,,,,,,,"Mixer 315 Time AV402 open during ventila",
"MX315_MP_AV402OFFTIME","DB0082,W0710",Word,1,R/W,1000,,,,,,,,,,"Mixer 315 Time AV402 closed during venti",
"MX315_MP_AV180TID","DB0082,W0450",Word,1,R/W,1000,,,,,,,,,,"Tid hvor AV180 er aktiv",
"MX315_MP_AFDAMPPAUSE","DB0082,W0662",Word,1,R/W,1000,,,,,,,,,,"Pausetid afdampning",
"725CT100SV","DB0047,W0416",Word,1,R/W,1000,,,,,,,,,,"Conductivitets transmitter, CIP frem Set",
"FL645_L9_DOSSTED","DB0086,W0336",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Doseringssted",
"MX315_MP_AFDAMPLOGTID","DB0082,W0660",Word,1,R/W,1000,,,,,,,,,,"Steptid afdampning",
"FL645_L9_DISP1","DB0086,W0338",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Disponibel",
"725CV900FV","DB0054,D0300",DWord,1,R/W,1000,,,,,,,,,,"Damp til CIP setpunkter",
"FL645_L9_BATCHLINIEIDB","DB0086,W0312",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"SVS600_MP_SOVS_ST20","DB0084,D0480",DWord,1,R/W,1000,,,,,,,,,,"Pumpe start",
"SVS600_MP_SOVS_ST15","DB0084,D0424",DWord,1,R/W,1000,,,,,,,,,,"Time Drainage jacket tobacco juice",
"SVS600_MP_SOVS_PASTHYSTOP","DB0084,D0484",DWord,1,R/W,1000,,,,,,,,,,"Hysterese over setpunkt",
"MX305_RP_REVSODAOFF","DB0081,W0756",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off tilsætning soda reverse",
"216M100SV","DB0024,W1582",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 216  setpunkter",
"SVS600_MP_SOVS_PASTHYSBUND","DB0084,D0488",DWord,1,R/W,1000,,,,,,,,,,"Hysterese under setpunkt",
"SVS600_MP_SOVSKØLETID","DB0084,D0428",DWord,1,R/W,1000,,,,,,,,,,"Tid for kølining filter",
"SVS600_MP_SOVSCIP","DB0084,D0400",DWord,1,R/W,1000,,,,,,,,,,"Hastighed for 615SC100 under CIP",
"MX305_RP_REVSODAON","DB0081,W0754",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on tilsætning soda reverse",
"MX335_RP_NH3","DB0150,D0594",DWord,1,R/W,1000,,,,,,,,,,"Setpunkt for NH3",
